"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
ALP140,ALFOMBRA LUXURY NARANJA PEQUE�A  141,"1.60*1.15","",125.0,280.0,0.0,1.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,2019-01-24 00:00:00.000,2015-01-15 00:00:00.000,"",A,2.0,1256,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2019-01-24 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP141,ALFOMBRAS BEIGE SPD101,"","",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,2062,ANGELA LARREA,0.0,1,125.0,2.0,CABRERA PATI�O ANGEL EDUARDO,2013-05-18 00:00:00.000,1,D ROSIE,4.0,2.0,0.0,0.0
ALP142,ALFOMBRA ANTIALERGICA 157,"1.16*1.15",COLOR VERDE,125.0,0.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2059,ANGELA LARREA,0.0,1,,0.0,CABRERA PATI�O ANGEL EDUARDO,2014-08-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP145,ALFOMBRA 172-173,"1.60*1.15",NARANJA MATIZADA,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2066,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-08-08 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP147,ALFOMBRA C2,"1.60*1.15",CAFE CON BEIGE EN CUADROS,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2070,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2012-10-10 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP148,ALFOMBRA 171,"1.60*1.15",NEGRA PURA,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2072,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2013-08-27 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP152,ALFOMBRA 114-172,"1.60*1.15",VERDE CON ABANO,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2080,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2013-03-19 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP156,ALFOMBRA 175,"1.60*1.15",CHOCOLATE PURO,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2088,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2015-05-21 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP158,ALFOMBRA 171-154,"1.60*1.15",AMARILLO CON NEGRO EN CUADROS,125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,CABRERA,,,"",I,0.0,2092,ANGELA LARREA,0.0,1,125.0,1.0,CABRERA PATI�O,2015-12-31 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
ALP161,ALFOMBRAS R1 PEQUE�A,"","",125.0,280.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,2118,ANGELA LARREA,0.0,1,,0.0,CABRERA PATI�O ANGEL EDUARDO,2013-04-22 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP162,ALFOMBRA PLAIN ORANGE,"160X115 CM",ORANGE,91.67,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3612,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2019-08-31 00:00:00.000,1,D ROSIE,9.0,9.0,0.0,0.0
ALP163,ALFOMBRA PLAIN TERRA,"160X115 CM",TERRACOTA,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3614,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2013-04-26 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP164,ALFOMBRA PLAIN GOLD,"",DORADA,85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3616,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2017-11-16 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP165,ALFOMBRA 8A ORANGE,"",NARANJA,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3618,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-10-19 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP166,ALFOMBRA 147,"160X12",ROSADA,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",A,1.0,3620,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2013-03-09 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP167,ALFOMBRA 17A,"160X115 CM",CAFE BEISH TIERRA,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3623,ANGELA LARREA,0.0,1,,0.0,ALFOMBRAS SAN ANDRES,2013-03-22 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP168,ALFOMBRA 10A,"160X115CM",NEGRO Y BLANCO,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3625,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2013-11-28 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP169,ALFOMBRA 11902,"160X115 CM",CAFFE,85.0,199.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,3627,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2013-04-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP171,ALFOMBRA B3,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4718,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2014-04-26 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP172,ALFOMBRA SPD4,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4720,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2014-04-30 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP173,ALFOMBRA PLAIN TERRA,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4722,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-09-08 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP174,ALFOMBRA T2,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4724,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2017-08-30 00:00:00.000,1,D ROSIE,7.0,7.0,0.0,0.0
ALP175,ALFOMBRA PLAIN PEARL,"","",80.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2019-10-20 00:00:00.000,2017-02-16 00:00:00.000,"",A,3.0,4726,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-10-20 00:00:00.000,1,D ROSIE,3.0,7.0,0.0,0.0
ALP176,ALFOMBRA 10A,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4728,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2014-11-19 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP177,ALFOMBRA 41154,"","",80.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,ALMACEN OFERTA,,,"",I,0.0,4730,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2018-12-28 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP179,ALFOMBRA 17A,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4734,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2018-09-01 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
ALP180,ALFOMBRA 41154 ORANGE,"","",82.87,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2018-01-17 00:00:00.000,2019-06-28 00:00:00.000,"",A,2.0,4736,ANGELA LARREA,0.0,1,82.0,0.0,ALFOMBRAS SAN ANDRES,2019-06-28 00:00:00.000,1,D ROSIE,17.0,19.0,0.0,0.0
ALP181,ALFOMBRA 6A,"","",85.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4738,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2014-07-02 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP182,ALFOMBRA PLAIN RED 3,"","",82.0,250.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2018-06-20 00:00:00.000,2018-05-31 00:00:00.000,"",A,1.0,4740,ANGELA LARREA,0.0,1,82.0,0.0,ALFOMBRAS SAN ANDRES,2018-06-20 00:00:00.000,1,D ROSIE,18.0,19.0,0.0,0.0
ALP183,ALFOMBRA 9A,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4941,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2016-03-31 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
ALP184,ALFOMBRA RN-1,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4943,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2018-08-18 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP185,ALFOMBRA NR2,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4972,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2015-05-21 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
ALP186,ALFOMBRA B5,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4974,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-12-28 00:00:00.000,1,D ROSIE,6.0,6.0,0.0,0.0
ALP187,ALFOMBRA 5A,"","",80.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,4976,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2020-02-12 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
ALP188,ALFOMBRA A2,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6149,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2015-11-29 00:00:00.000,1,D ROSIE,3.0,3.0,0.0,0.0
ALP189,ALFOMBRA A3,"","",95.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6151,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2016-08-25 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
ALP190,ALFOMBRA PLAIN TURCOISE,"","",80.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2019-10-20 00:00:00.000,2020-01-31 00:00:00.000,SE CAMBIO POR 157 VERDE,A,2.0,6209,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2020-01-31 00:00:00.000,1,D ROSIE,3.0,5.0,0.0,0.0
ALP191,PLAIN MIX BLACKSILVER,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2014-08-20 00:00:00.000,,"",A,1.0,6211,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2014-08-20 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP192,ALFOMBRA 4939 BLANCO CON NEGRO CUADROS,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6226,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-04-30 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP193,ALFOMBRA 41500N,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6325,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2015-01-10 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP194,ALFOMBRA 40300N,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6327,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2019-10-22 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP195,ALFOMBRA 30500N,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6329,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2018-09-30 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP199,ALFOMBRA SOOTE  ROJA COPITOS,"","",150.0,350.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6438,ANGELA LARREA,0.0,1,150.0,0.0,ALFOMBRAS SAN ANDRES,2016-03-31 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP200,ALFOMBRA SAMBA ROJA ,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6440,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2015-05-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP201,ALFOMBRAS BARATAS,"","",80.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6563,ANGELA LARREA,0.0,1,,0.0,ALMACEN MA/OFERTA,2016-04-30 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP202,ALFOMBRA 42007,"","",78.5,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2020-02-14 00:00:00.000,2020-02-27 00:00:00.000,"",A,1.0,6733,ANGELA LARREA,0.0,1,75.0,0.0,ALFOMBRAS SAN ANDRES,2020-02-27 00:00:00.000,1,D ROSIE,6.0,7.0,0.0,0.0
ALP203,ALFOMBRA 42003 TERRA,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6735,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2016-04-30 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP204,ALFOMBRA 41500N ,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6737,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2015-11-29 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP205,ALFOMBRA PLAIN GREEN LEMON ,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2015-08-20 00:00:00.000,,"",A,1.0,6739,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2015-08-20 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
ALP206,ALFOMBRA SPD205A,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6741,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2015-10-20 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP207,ALFOMBRA 42006 BEIGE,"","",105.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6743,ANGELA LARREA,0.0,1,105.0,0.0,ALFOMBRAS SAN ANDRES,2015-12-17 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP208,ALFOMBRA  42036 ROJO,"","",115.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6889,ANGELA LARREA,0.0,1,,0.0,ALFOMBRAS SAN ANDRES,,1,D ROSIE,0.0,0.0,0.0,0.0
ALP209,ALFOMBRA 42036 ROJA CON NEGRO,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6891,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-08-31 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
ALP210,ALFOMBRA 42036B,"","",125.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6924,ANGELA LARREA,0.0,1,125.0,0.0,ALFOMBRAS SAN ANDRES,2017-07-12 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP211,ALFOMBRA PLAIN BLACK,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6954,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2016-11-22 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP212,ALFOMBRA SILVER,"","",85.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",A,0.0,6956,ANGELA LARREA,0.0,1,,0.0,ALFOMBRAS SAN ANDRES,,1,D ROSIE,0.0,0.0,0.0,0.0
ALP213,ALFOMBRA PLAIN GREY,"","",80.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2019-10-20 00:00:00.000,2019-05-31 00:00:00.000,"",A,1.0,6958,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-10-20 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
ALP214,ALFOMBRA AT2,"","",80.0,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,6960,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-12-22 00:00:00.000,1,D ROSIE,7.0,7.0,0.0,0.0
ALP215,ALFOMBRA PLAIN SILVER,"","",80.83,230.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2019-07-13 00:00:00.000,2019-08-29 00:00:00.000,"",A,2.0,6962,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-08-29 00:00:00.000,1,D ROSIE,2.0,4.0,0.0,0.0
ALP216,ALFOMBRA 2311  ,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2016-11-25 00:00:00.000,2019-01-15 00:00:00.000,"",A,4.0,7103,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2019-01-15 00:00:00.000,1,D ROSIE,2.0,6.0,0.0,0.0
ALP217,ALFOMBRAS 2337,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2020-02-14 00:00:00.000,2016-12-31 00:00:00.000,"",A,2.0,7105,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2020-02-14 00:00:00.000,1,D ROSIE,4.0,6.0,0.0,0.0
ALP218,ALFOMBRA 2351,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2020-02-14 00:00:00.000,2016-12-28 00:00:00.000,"",A,1.0,7107,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2020-02-14 00:00:00.000,1,D ROSIE,5.0,6.0,0.0,0.0
ALP219,ALFOMBRA 2020,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7109,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2017-03-15 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP220,ALFOMBRA 2335,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2017-08-05 00:00:00.000,,"",A,2.0,7111,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2017-08-05 00:00:00.000,1,D ROSIE,0.0,2.0,0.0,0.0
ALP222,ALFOMBRA 2120,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7115,ANGELA LARREA,0.0,1,,0.0,DEBSA,,1,D ROSIE,0.0,0.0,0.0,0.0
ALP223,ALFOMBRA 2120,"","",39.0,120.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7117,ANGELA LARREA,0.0,1,39.0,0.0,DEBSA,2016-11-25 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP224,ALFOMBRA 43589 BLACK RED WHITE,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7168,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2017-10-04 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP225,ALFOMBRA 43546 BROWN,"","",80.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7170,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-07-25 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
ALP226,ALFOMBRA 42 BROWN ORANGE,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7172,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2019-09-08 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP227,ALFOMBRA 43621  GREY YELLOW WHITE,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2017-03-16 00:00:00.000,2017-11-16 00:00:00.000,"",A,0.0,7174,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2017-11-16 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP228,ALFOMBRA SD 160 BROWM,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7176,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2017-07-27 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP229,ALFOMBRA  42036 YELOW ,"","",80.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7178,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-08-10 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
ALP230,ALFOMBRA TURQUESA CON CAFE,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2017-03-16 00:00:00.000,2018-09-29 00:00:00.000,"",A,0.0,7180,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2018-09-29 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP231,ALFOMBRA C1,"","",82.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7183,ANGELA LARREA,0.0,1,82.0,0.0,ALFOMBRAS SAN ANDRES,2019-04-27 00:00:00.000,1,D ROSIE,5.0,5.0,0.0,0.0
ALP232,ALFOMBRA WF220 RED,"","",85.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",,,"",I,0.0,7185,ANGELA LARREA,0.0,1,85.0,0.0,ALFOMBRAS SAN ANDRES,2018-12-28 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
ALP233,ALFOMBRA WF 193 BEIGE TERRA,"","",81.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2018-12-15 00:00:00.000,2020-02-10 00:00:00.000,"",A,1.0,7187,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2020-02-10 00:00:00.000,1,D ROSIE,7.0,8.0,0.0,0.0
ALP234,ALFOMBRA 500N,"","",81.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2018-12-15 00:00:00.000,2019-08-29 00:00:00.000,"",A,1.0,7530,ANGELA LARREA,0.0,1,80.0,0.0,ALFOMBRAS SAN ANDRES,2019-08-29 00:00:00.000,1,D ROSIE,5.0,6.0,0.0,0.0
ALP235,ALFOMBRA 15 BLACK RED,"","",82.0,180.0,0.0,0.0,0.0,ALFOMBRAS PEQUE�AS,ALFOMBRAS ,"",2018-01-17 00:00:00.000,2018-01-31 00:00:00.000,"",A,4.0,7532,ANGELA LARREA,0.0,1,82.0,0.0,ALFOMBRAS SAN ANDRES,2018-01-31 00:00:00.000,1,D ROSIE,1.0,5.0,0.0,0.0
