"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
DMP123,"85031006 FLORERO 021011/ ","85031006","",12.6625,30.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,2011-11-18 00:00:00.000,,"",A,1.0,377,ANGELA LARREA,0.0,1,,2.0,ALMACEN PROMOCIONES,2011-11-18 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,
DMP124,"85031012 FLORERO 021011/","85031012","",19.5509,28.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,2011-10-24 00:00:00.000,"",A,0.0,379,ANGELA LARREA,0.0,1,,1.0,ALMACEN PROMOCIONES,2011-10-24 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP125,H0997 BOLA DECORACION FINECASA 12*12 CM ,H0997,"",4.7611,12.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,,"",A,3.0,381,ANGELA LARREA,0.0,1,,3.0,ALMACEN PROMOCIONES,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP126,"21670007 JARRON 011025 /","21670007","",14.0807,35.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,2012-03-03 00:00:00.000,"",A,0.0,383,ANGELA LARREA,0.0,1,,3.0,ALMACEN PROMOCIONES,2012-03-03 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
DMP127,"21670005 JARRON 011025/","21670005","",19.1457,35.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,2012-03-03 00:00:00.000,"",A,0.0,385,ANGELA LARREA,0.0,1,,3.0,ALMACEN PROMOCIONES,2012-03-03 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
DMP128,"2167002 CENTRO DE MESA 011025","2167002","",28.0601,55.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,2011-10-13 00:00:00.000,"",A,0.0,387,ANGELA LARREA,0.0,1,,1.0,ALMACEN PROMOCIONES,2011-10-13 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP129,SB65453 ESFERA DE DECORACION 011021/,SB65453,BOLAS CAFE,3.8494,10.0,0.0,4.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,,"",A,4.0,389,ANGELA LARREA,0.0,1,,4.0,ALMACEN PROMOCIONES,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP130,DEO1003042 CANDELABRO 012025,DEO1003042,COPAS BEIGE DE 3,36.9745,60.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,PROMOCIONES,,,"",A,1.0,391,ANGELA LARREA,0.0,1,,1.0,ALMACEN PROMOCIONES,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP131,"20900010 LAMPARA DE MESA 20 PLGS /","20900010",LAMPARA  BLANCA CON PLATA,34.3,70.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,,"",A,3.0,393,ANGELA LARREA,0.0,1,,3.0,IMPORTADORA CONFAIDA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP132,"30587474 JUEGO DE CANDELABROS NAVIDE�OS VERDES/ ","30587474",JUEGO DE 3,22.14,45.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,,"",A,1.0,395,ANGELA LARREA,0.0,1,,1.0,IMPORTADORA CONFAIDA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP133,"3087473 JUEGO DE 3 CANDELABROS NAVIDE�OS ROJOS/3087473","3087473",JUEGO DE 3,22.14,45.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,2011-10-21 00:00:00.000,"",A,0.0,397,ANGELA LARREA,0.0,1,,1.0,IMPORTADORA CONFAIDA,2011-10-21 00:00:00.000,2,INNOVARTE,1.0,0.0,0.0,0.0
DMP134,"83352835 BANDEJA DE PORCELANA (12) ","83352835",BANDEJA BLANCA,19.03,35.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,,"",A,1.0,399,ANGELA LARREA,0.0,1,,3.0,IMPORTADORA CONFAIDA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP135,"21370002B ADORNO FL0RERO DECORATIVO 22","21370002B",FLORERO VERDE GRANDE,18.0,35.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,2012-03-03 00:00:00.000,"",A,0.0,401,ANGELA LARREA,0.0,1,,2.0,SOLIS FLORES JOSE,2012-03-03 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP137,"21370001B ADORNO FLORERO DECORATIVO 18","21370001B",FLORERO VERDE,17.51,38.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,,"",A,1.0,405,ANGELA LARREA,0.0,1,,1.0,SOLIS FLORES JOSE,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP138,"21370013B FLORERO DECORATIVO 23","21370013B","",13.4997,35.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,2012-03-03 00:00:00.000,"",A,0.0,407,ANGELA LARREA,0.0,1,,1.0,IMPORTADORA CONFAIDA,2012-03-03 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP139,"20910008S ADORNO MINIMALISTA", 20910008,"",22.0,54.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,,"",A,3.0,409,ANGELA LARREA,0.0,1,,3.0,SOLIS FLORES JOSE,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP140,"21320005 ADORNO ABSTRACTO", 21320005,"",15.3,45.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,2012-05-16 00:00:00.000,"",A,0.0,411,ANGELA LARREA,0.0,1,,1.0,SOLIS FLORES JOSE,2012-05-16 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP141,"21370005B ADORNO FLORERO DECORATIVO 23","21370005B",FLORERO VERDE,14.4,25.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,2012-11-28 00:00:00.000,"",A,0.0,413,ANGELA LARREA,0.0,1,,1.0,SOLIS FLORES JOSE,2012-11-28 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
DMP142,"8031 PORTARETRATO 20.5*32.5 CM 712-","8031",PORTARETRATO NEGRO PEQUE�O,2.0,15.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,,,"",A,1.0,415,ANGELA LARREA,0.0,1,,2.0,SOLIS FLORES JOSE,,1,D ROSIE,1.0,0.0,0.0,0.0
DMP143,"9107CANDELABRO METAL HFB01-0093 ","9107","",20.5,30.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,2011-11-18 00:00:00.000,,"",A,0.0,417,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP144,"9091 MATEL CANDELABRO CHICO HFB01-0092/","9091","",7.7,15.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,SOLIS,2011-11-18 00:00:00.000,,"",A,0.0,419,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP145,"5393 FLORERO 24*B 411481519/","5393",BOLITAS NEGRAS,3.2,10.0,0.0,5.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-09-06 00:00:00.000,"",A,1.0,423,ANGELA LARREA,0.0,1,,5.0,ALMACEN MA/OFERTA,2012-09-06 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
DMP146,"6638 JARRON 6*B T55114/32/","6638","",16.36,35.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,425,ANGELA LARREA,0.0,1,,5.0,ALMACEN MA/OFERTA,2011-11-18 00:00:00.000,1,D ROSIE,4.0,0.0,0.0,
DMP147,P6955 CENTRO DE MESA 6*B BC-58027,P6955,"",12.31,25.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-02-11 00:00:00.000,"",A,1.0,614,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2012-02-11 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP148,P6965 FLORERO 6*B BC-58027/ ,P6965,FLORERO DE CONCHITAS ,9.83,35.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-11-18 00:00:00.000,,"",A,0.0,616,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP149,P7554 FIG/ABSTRACTA 6*B 94005 /,P7554,"",33.58,55.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,ESTA ROTA,A,1.0,618,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP150,P7560 FLORERO 2*B  58-0095/ ,P7560,FLORERO PEQUE�O PLATEADO,20.0,48.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,620,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP151,P7561 FLORERO 4*B 58-0020 / ,P7561,FLORERO  GRANDE ALARGADO PLATEADO,18.94,38.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-06-16 00:00:00.000,"",A,0.0,622,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2012-06-16 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP152,P7684 FLORERO 6*B 673452 / ,P7684,FLORERO CHOCOLATE GRANDE CON FILO PLATEADO,16.37,35.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,624,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP153,P7688 FLORERO 6*B 673451 /,P7688,FLORERO COLOR CHOCOLATE CON FILO PLATEADO PEQUE�O,14.65,30.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,626,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP154,P7707 LAMPRARA 6*B 440-01073/1,P7707,"",21.54,40.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-09-26 00:00:00.000,,"",A,0.0,628,ANGELA LARREA,0.0,1,,7.0,ALMACEN MA/OFERTA,2011-09-26 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,
DMP155,P7708 LAMPARA 6*B 441-823490 LARGAS BLANCAS/,P7708,"",30.15,55.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2011-12-12 00:00:00.000,"",A,3.0,630,ANGELA LARREA,0.0,1,,5.0,ALMACEN MA/OFERTA,2011-12-12 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP156,X3774 LAMPARA 4*B 441-823492/1 NEGRA /,X3774,"",30.15,55.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,632,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP157,X3778 LAMPARA 4*B 823505/06/1 BLANCAS REDONDAS BAJAS ,X3778,"",23.51,55.0,0.0,5.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,4.0,634,ANGELA LARREA,0.0,1,,5.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP158,X3648 VELEROS DE ALUMINIO/ X3648,X3648,"",0.0,25.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"1 ESTA EN INNOVARTE",A,1.0,636,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP159,X3649 VELEROS DE ALUMINIO/,X3649,"",0.0,25.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"1 ESTA EN INNOVARTE",A,2.0,638,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP160,"5973 FLORERO*B 671983/5973/ ","5973","",0.0,0.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,640,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP161,"5966 FLORERO 4*B 671980/ ","5966","",12.11,30.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2012-08-23 00:00:00.000,,"",A,10.0,642,ANGELA LARREA,0.0,1,13.46,1.0,ALMACEN MA/OFERTA,2012-08-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
DMP162,"5413 FLORERO 24*B 411481519 ROJAS5 Y NEGRO1/","5413","",3.93,10.0,0.0,6.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-09-06 00:00:00.000,"",A,3.0,644,ANGELA LARREA,0.0,1,,6.0,ALMACEN MA/OFERTA,2012-09-06 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP163,P7954 JARRON 8*B 21380016/P7954,P7954,FLORERO PEQUE�O DORADO PUNTA EN FORMA DE CARACOL,13.22,28.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-09-26 00:00:00.000,,"",A,0.0,646,ANGELA LARREA,0.0,1,,4.0,ALMACEN MA/OFERTA,2011-09-26 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP164,P7958 JARRON 8*B 21380016/ P7958,P7958,FLORERO DORADO GRANDE,23.3,40.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,648,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,2011-09-26 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,
DMP165,X4165 PORTAVELA 6*B 1003-012/ ,X4165,"",19.15,45.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,650,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP166,X4165 PORTAVELA 6*B 1003-012/ ,X4165,JUEGO DE 5 PORTAVELAS NARANJAS,19.15,45.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,652,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,2,INNOVARTE,0.0,0.0,0.0,0.0
DMP167,P7799 FLORERO GRANDE 8*B 714-9059936/ ,P7799,VASOS GRANDES  CON DETALLE DE APLIQUE AL CONTORNO,17.15,35.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-11-18 00:00:00.000,,"2 VASOS GRANDES BLANCOS Y 1 VASO GRANDE NEGRO",A,0.0,654,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP168,P7800 FLORERO 12*B 714-9059935 /,P7800,VASO PEQUE�O COLOR NEGRO  QUEBRADO POR LAS  NI�AS,12.84,15.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,656,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,1.0,0.0,0.0,0.0
DMP169,N1200 FLORERO 12*B 1024P3/ ,N1200,VASOS DE VIDRIO PLATEADO,5.99,15.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2011-11-22 00:00:00.000,"",A,0.0,658,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2011-11-22 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP170,N1202 CAD PLAT 6*B 1024P10/,N1202,COPAS DE VIDRIO,11.69,20.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-01-27 00:00:00.000,"",A,0.0,660,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,2012-01-27 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
DMP171,N266 FLORERO 6*B 270005/6/ ,N266,FLORERO  ROJO DE VIDRIO,15.38,35.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,2012-01-27 00:00:00.000,"",A,0.0,662,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,2012-01-27 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP172,X3698 CANDELABRO/,X3698, PORTAVELA COLOR PLATEADO,12.32,18.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,ERA JUEGO DE 2 Y SE  DESCOMPLETO,A,1.0,664,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP173,P7710 JARRON 6*B 441843723/ ,P7710,FLORERO BLANCO CON NEGRO GRANDE,17.15,38.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,666,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP174,P7710 JARRON 6*B 441843723/ ,P7710,FLORERO BLANCO CON NEGRO GRANDE,17.15,38.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,668,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,2,INNOVARTE,0.0,0.0,0.0,0.0
DMP175,P7715 FLORERO 6*B 441843724/,P7715,FLORERO BLANCO CON NEGRO PEQUE�O,13.7,28.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-09-26 00:00:00.000,,"",A,1.0,670,ANGELA LARREA,0.0,1,,5.0,ALMACEN MA/OFERTA,2011-09-26 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP176,P7715 FLORERO 6*B 441843724/,P7715,FLORERO PEQUE�O BLANCO CON NEGRO,13.7,28.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,672,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,2,INNOVARTE,1.0,0.0,0.0,0.0
DMP177,"7098 FLORERO 9*B HJ6 4025/","7098","",17.68,30.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,674,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2011-09-07 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP178,P7959 JARRON 8*B  21380011/ ,P7959,"",23.52,40.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-09-26 00:00:00.000,2011-10-13 00:00:00.000,"",A,0.0,676,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2011-10-13 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP179,P7747 FLORERO 6*B FE 014A / ,P7747,"",19.73,38.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,678,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,2011-09-19 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP180,P7747 FLORERO 6*B FE 014A/ ,P7747,"",19.73,38.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,680,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,2,INNOVARTE,1.0,0.0,0.0,0.0
DMP181,P7786 FLORERO 8*B FE 45015A /,P7786,"",13.7,25.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,682,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,2,INNOVARTE,0.0,0.0,0.0,0.0
DMP182,P7786 FLORERO 8*B FE 45015A/ ,P7786,"",13.7,25.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,684,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,2011-09-19 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
DMP183,N1009 ENVASE ROJO 4*B 957969/ ,N1009,COPAS GRUESAS ROJAS,23.99,38.0,0.0,3.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,3.0,686,ANGELA LARREA,0.0,1,,3.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP184,P7801 FLORERO 12*B 714-9059944/ ,P7801,FLORERO NEGRO MEDIANO CON PEPITAS PEGADAS,14.56,30.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",I,0.0,688,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP185,N604 CANDELABRO ROJO/3 030587473,N604,"",27.22,50.0,0.0,,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,2011-11-18 00:00:00.000,2011-10-24 00:00:00.000,"",A,0.0,690,ANGELA LARREA,0.0,1,,2.0,ALMACEN MA/OFERTA,2011-11-18 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,
DMP186,N608 CANDELABRO ROJO/3 030587473,N608,"",22.88,45.0,0.0,2.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,0.0,692,ANGELA LARREA,0.0,1,,4.0,ALMACEN MA/OFERTA,2011-08-24 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP187,"7231 PORTARETRATO 36*B 40687/ ","7231",PORTARETRATO DE VIDRIO PEQUE�O,3.19,10.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,694,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP188,"7234 PORTARETRATO 12*B 40699/ ","7234","",6.16,25.0,0.0,4.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,4.0,696,ANGELA LARREA,0.0,1,,4.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP189,"7339 PORTARETRATO 12*B 48499062/","7339",PORTARETRATO NORMAL,9.25,18.0,0.0,4.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,2.0,698,ANGELA LARREA,0.0,1,,4.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP190,P6974 LAMPARA 6*B DEF704025 ROJA ALTA/P6974,"",LAMPARA  ROJA ALTA,33.97,65.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,ALMACEN OFERTA,,,"",A,1.0,700,ANGELA LARREA,0.0,1,,1.0,ALMACEN MA/OFERTA,,1,D ROSIE,0.0,0.0,0.0,0.0
DMP191,"20930112WS ADORNO JARRON  17 ( 6) ","20930112WS",JARRON BLANCO PEQUE�O,20.31,30.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,2012-08-02 00:00:00.000,2011-11-30 00:00:00.000,"",A,4.0,792,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2012-08-02 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP192,"20930112BS ADORNO JARRON 17(6)","20930112BS",JARRON MEDIANO NEGRO,20.31,30.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,2011-11-30 00:00:00.000,"",A,2.0,794,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2011-12-14 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
DMP193,"20930144BS URNA NEGRA 13(6)/","20930144BS",JARRON NEGRO PEQUE�O,15.23,30.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,2011-11-30 00:00:00.000,"",A,2.0,796,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2011-12-14 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
DMP194,"20930144WS ADORNO URNA BLANCA 13(6) ","20930144WS",ADORNO BLANCO PEQUE�O,15.23,30.0,0.0,0.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,2012-08-02 00:00:00.000,2011-11-30 00:00:00.000,"",A,4.0,798,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2012-08-02 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
DMP195,"20930113BS ADORNO JARRON 14(4) ","20930113BS",JARRON BLANCO GRANDE,22.34,38.0,0.0,1.0,0.0,DECORACION  MODERNA PROVEEDORES ,DECORACION ,CONFAIDA,,2011-11-30 00:00:00.000,"",A,2.0,800,ANGELA LARREA,0.0,1,,2.0,IMPORTADORA CONFAIDA,2011-12-14 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
